ziplength,complength,custlength,Product
5,37,860,3
3,12,1400,1
3,12,716,0
3,25,318,0
3,21,1003,1
3,33,983,0
3,20,4329,0
3,37,917,0
3,20,1128,0
3,20,2072,1
5,20,1079,0
3,20,1359,0
3,14,1735,0
3,35,12107,0
3,20,2944,0
3,20,1644,0
3,14,1885,0
3,22,857,1
3,39,933,1
3,20,1463,0
3,13,1270,2
3,20,267,0
3,23,384,2
3,19,533,0
3,32,835,1
3,37,303,0
3,19,537,0
3,19,2401,1
3,36,8776,1
3,28,1960,1
5,26,1816,0
3,18,3266,3
3,36,801,3
3,38,615,0
3,27,1166,3
3,22,496,0
3,24,40,0
3,27,747,1
3,24,1708,0
3,26,923,1
3,19,635,1
3,19,2618,1
3,34,2762,0
3,33,2042,0
3,14,836,0
3,26,225,0
3,19,774,0
3,17,288,1
3,24,1102,1
3,32,833,1
3,24,264,1
3,20,1645,0
3,13,1976,0
3,14,491,0
3,33,2203,0
3,19,1747,0
3,33,2200,0
3,26,185,0
3,24,1289,0
5,15,1310,3
5,24,1071,1
3,14,350,0
3,18,380,1
3,20,378,1
3,39,984,1
3,21,1918,1
3,37,661,0
5,14,392,0
3,14,3778,0
3,33,1290,0
3,12,1904,1
3,13,1223,1
3,14,482,0
3,24,561,1
3,38,1885,0
3,27,1850,0
3,33,501,0
3,36,502,3
3,21,837,3
5,33,1519,1
3,20,911,0
3,21,734,1
3,22,1233,1
3,31,2465,1
3,37,2863,0
5,35,262,0
5,28,106,3
3,14,195,0
3,31,729,3
3,20,3461,0
3,29,962,3
3,32,626,3
3,20,655,0
3,27,1354,0
3,25,2592,1
3,14,345,0
3,22,1396,0
3,20,2462,0
3,14,2103,0
3,27,2597,1
3,27,1364,1
3,14,8853,1
3,27,962,1
3,21,303,0
3,37,169,0
3,24,1266,1
5,19,553,0
3,21,1342,0
3,25,482,0
3,19,3810,1
3,17,3153,1
3,30,2794,1
3,14,1939,0
3,33,547,0
3,21,1009,0
3,23,1129,2
5,37,1283,0
3,37,480,0
5,21,1589,0
3,24,2925,0
3,27,473,1
3,27,55,0
3,19,1305,0
3,21,1494,1
5,24,3441,1
3,19,1232,0
3,37,509,0
3,39,1661,1
5,14,1716,0
5,14,354,0
3,37,564,0
3,19,1094,0
3,12,722,0
3,26,1173,1
3,21,330,1
3,26,904,1
3,20,634,0
3,12,177,0
3,22,763,0
3,26,658,0
3,27,4947,0
3,24,559,0
3,20,1380,0
3,33,255,0
3,19,1991,1
3,20,589,0
3,37,243,0
3,38,1985,3
3,33,378,0
5,37,642,0
5,21,1426,1
3,24,1251,0
3,19,1098,0
3,27,960,1
3,22,914,0
5,12,1190,2
3,20,2474,0
3,22,118,0
3,36,1771,3
3,14,1744,0
3,14,1383,0
3,36,388,3
3,24,155,1
5,14,1015,0
3,20,36,1
3,21,1764,1
3,12,482,2
5,33,666,0
3,33,427,2
3,37,1034,0
3,31,674,3
3,14,481,0
3,33,410,0
3,24,1982,0
3,8,1162,0
3,32,1303,1
3,19,1262,1
3,39,4016,1
3,37,204,0
5,37,566,1
3,14,1203,0
3,32,501,0
3,36,5857,3
5,13,1170,0
5,33,958,0
3,18,877,1
3,37,246,0
3,19,660,3
3,24,727,0
3,23,888,2
3,37,1152,0
3,24,526,0
3,35,843,3
3,36,737,3
3,14,334,0
3,39,695,1
3,26,947,0
3,14,243,0
5,23,442,2
3,33,297,0
3,21,1584,1
3,24,1732,1
3,37,466,0
3,41,4328,1
3,19,2731,0
3,27,504,0
3,27,5364,1
3,20,1986,0
3,32,4795,1
3,41,1964,2
5,20,312,1
3,33,2247,0
3,22,1536,0
5,14,1118,0
3,21,705,1
3,38,4049,3
3,37,466,3
3,13,1206,1
5,21,233,1
5,20,1265,0
3,19,1629,1
3,20,623,0
5,20,866,1
3,12,282,0
3,19,1544,0
3,30,2079,1
3,23,329,2
3,14,81,0
3,24,1208,1
3,33,815,0
3,14,1255,0
3,32,753,1
3,27,266,3
3,24,1009,1
3,13,616,1
5,29,923,0
3,20,683,0
3,21,3087,0
5,29,917,2
3,20,134,3
3,32,717,3
3,14,335,0
3,19,1747,0
3,20,6184,1
3,14,2555,3
3,14,1390,0
3,20,737,1
3,24,1427,1
3,12,665,2
3,23,1910,2
3,23,1059,2
5,19,1195,1
3,24,1640,1
3,31,625,3
3,14,7871,0
3,19,1462,1
3,30,1615,3
3,19,1292,1
3,23,3418,3
3,33,1027,0
3,29,124,3
3,24,472,1
3,25,1414,0
3,24,1057,1
3,37,1728,0
3,30,251,1
3,14,1488,0
5,28,2821,1
3,31,842,3
3,28,198,1
3,12,821,2
3,21,7741,1
3,37,1406,1
3,27,1494,1
3,33,5105,0
3,27,308,1
3,33,602,0
3,37,233,0
3,29,606,3
3,14,1647,0
3,27,160,3
3,27,41,1
3,23,3553,2
3,28,732,3
3,19,5183,0
3,22,1913,0
3,27,846,1
5,37,1453,0
3,33,1863,0
5,20,4865,1
3,23,588,2
3,9,1298,2
3,26,1901,0
3,33,1271,0
3,33,5179,0
3,21,1638,1
3,20,128,0
3,33,685,0
5,29,4939,0
3,19,2196,1
3,27,2642,1
3,14,3252,0
3,39,819,1
3,22,261,0
3,13,932,1
3,13,776,1
3,23,1564,2
3,14,655,0
3,14,1956,0
3,26,3402,0
5,9,1921,2
3,20,1927,0
3,34,1108,3
3,19,755,1
3,27,858,1
3,19,1048,0
3,14,1354,0
3,12,248,2
3,19,2032,0
3,24,752,0
5,22,2179,0
3,12,243,2
3,37,254,0
3,33,860,0
3,33,541,0
3,13,833,0
3,19,604,3
5,11,500,0
3,28,631,0
3,37,1198,1
3,22,1648,0
5,23,612,2
3,14,564,0
3,27,1383,1
3,23,92,2
3,28,928,1
3,19,831,1
3,33,4712,0
3,22,306,0
3,20,450,0
3,28,1026,1
3,24,2222,1
3,33,1777,0
3,13,278,0
3,21,1359,1
3,19,555,0
3,33,2380,0
3,23,1694,2
3,23,414,3
3,19,2857,0
3,30,718,0
3,14,1141,0
3,30,1034,3
3,24,890,0
3,21,655,2
5,37,658,0
3,33,2150,0
3,20,1867,1
3,12,178,0
3,31,1004,3
3,14,559,0
3,20,812,1
5,23,2551,2
5,29,355,1
3,33,185,2
3,27,540,3
3,33,434,0
3,14,759,0
3,27,1520,0
3,33,1029,0
3,12,3058,0
3,8,2263,0
3,21,158,0
3,27,797,1
3,19,500,1
5,19,1431,0
3,27,1351,3
3,14,423,0
3,13,1692,0
3,23,1658,3
3,15,327,2
3,33,2397,0
3,20,4171,3
3,12,336,0
3,33,351,0
3,23,2585,2
3,37,2299,1
3,33,2839,0
3,35,380,3
3,19,1473,1
3,27,474,0
3,19,283,1
3,22,977,0
3,20,1768,1
3,31,1027,3
3,33,125,3
3,23,466,2
3,24,2901,1
3,20,2150,0
3,26,904,1
3,31,450,1
5,22,1618,1
3,27,551,0
3,21,730,1
5,24,1606,1
3,19,688,1
3,20,1521,0
3,20,1701,0
3,20,428,0
3,23,1886,2
3,19,277,0
3,38,1435,0
3,37,3051,0
3,14,3156,1
3,24,492,3
3,12,364,2
3,9,1726,2
3,24,2219,1
3,13,1479,0
3,20,1335,0
3,21,322,2
3,19,2098,3
3,26,3107,0
3,19,370,0
3,18,1342,1
5,27,1743,0
3,19,2191,0
3,27,7463,1
3,37,211,0
3,13,650,3
3,20,1059,0
3,25,4787,1
3,23,3390,3
3,24,775,1
3,30,1660,1
3,21,3220,1
3,26,823,0
5,14,2851,0
3,12,41,0
3,19,1129,0
3,22,573,0
3,20,1354,1
3,19,561,0
3,14,2333,0
3,21,1323,2
3,13,1012,1
3,21,47,1
3,33,299,0
3,12,2051,0
3,37,1619,1
3,11,468,0
5,37,2725,0
5,20,1243,1
3,22,262,0
5,19,2197,3
3,20,350,0
3,40,3386,1
3,14,1222,0
3,27,2415,1
3,33,1037,0
3,38,685,3
3,24,749,0
3,22,579,0
3,31,678,1
3,32,1066,0
3,20,1485,0
3,24,269,0
3,26,979,1
3,24,262,1
3,35,1313,0
3,33,750,0
3,27,896,1
3,19,233,1
3,20,1138,1
3,24,938,0
3,20,2319,0
3,24,523,1
3,22,1053,0
3,27,263,0
3,23,1084,1
3,14,958,0
3,19,1008,1
3,33,1418,0
3,33,318,0
3,33,430,0
5,26,3884,1
3,22,597,0
3,20,917,0
3,18,2271,1
3,20,660,0
3,33,613,0
3,13,1144,1
3,21,3040,0
3,37,2263,1
3,35,603,0
3,37,1149,1
3,19,3931,1
3,27,2062,1
3,33,2645,0
3,32,6007,1
3,20,2319,0
3,13,2064,0
3,24,3704,0
3,22,407,2
3,37,254,0
3,33,1174,0
3,25,437,1
3,20,1232,0
3,20,1118,0
5,14,1861,0
3,14,948,0
3,20,4321,1
5,12,572,0
5,13,590,0
3,20,2136,1
3,20,131,1
3,27,1120,1
3,19,524,1
3,41,650,1
3,29,1806,0
3,24,1231,1
3,24,1490,0
3,24,725,0
3,21,4578,1
3,9,1062,2
3,11,1115,0
3,33,687,0
5,14,1921,0
3,20,3158,1
3,27,805,0
5,22,1471,3
3,30,2055,1
3,23,757,2
3,36,2995,1
3,36,1900,1
3,14,943,0
3,29,777,3
3,19,3204,1
3,30,760,1
3,24,741,0
5,33,6090,0
3,21,2986,0
3,12,265,0
3,22,1054,1
3,20,3613,0
3,29,1942,0
3,21,642,3
3,32,330,0
3,19,410,0
3,24,1152,1
3,19,5082,1
5,24,1675,1
3,21,644,1
3,19,1985,0
3,27,396,1
3,20,1652,0
5,21,1867,1
3,9,347,2
3,20,378,0
3,26,397,1
3,14,2524,0
3,14,1514,0
3,24,801,0
3,26,632,3
3,24,207,0
3,24,1103,0
3,18,607,3
3,25,2179,1
3,13,546,0
3,24,871,1
5,28,98,1
3,22,88,3
3,22,402,0
3,33,982,0
3,13,240,0
3,25,5170,1
3,37,2107,0
3,23,1166,1
3,12,908,2
3,20,1483,0
3,35,652,0
3,33,642,0
3,14,566,0
3,36,500,3
5,35,1080,0
3,12,1806,0
3,13,4480,1
3,20,111,1
5,14,1029,0
3,39,1125,1
3,36,1733,3
3,27,2239,1
3,35,901,0
3,33,315,0
3,22,368,0
3,11,753,0
3,20,1783,0
3,37,174,0
3,18,839,1
5,19,1879,3
5,20,568,0
3,12,331,1
3,24,414,0
3,14,569,0
3,37,3753,0
3,22,767,0
3,37,485,1
3,33,801,0
3,14,1456,0
3,12,1379,0
3,37,178,0
5,13,1392,1
3,24,3804,1
3,19,361,0
3,18,898,1
3,38,1105,3
3,31,1164,1
3,23,1041,2
3,24,1357,1
3,12,488,0
3,39,2354,1
5,30,3162,1
3,18,1722,1
3,23,1589,3
3,19,500,1
3,13,902,0
3,20,444,0
3,8,1161,0
3,21,2784,1
3,37,258,0
3,20,2290,0
3,27,488,1
3,39,944,1
3,38,3281,3
3,39,488,1
3,20,772,0
3,33,843,0
3,35,398,0
3,24,239,1
3,37,645,0
3,24,380,0
3,33,1363,0
3,9,733,2
5,23,708,2
3,14,994,0
3,33,885,3
5,20,2589,0
3,14,4947,0
3,27,3016,1
5,20,258,0
3,33,1578,0
3,33,375,0
3,14,2021,0
3,13,1544,1
3,28,5935,1
3,14,2091,0
3,33,1234,2
3,33,1756,0
3,14,482,0
3,14,661,0
3,32,4625,1
3,24,1946,0
3,19,1541,1
3,27,2659,0
3,19,289,0
3,14,7334,1
5,14,1983,0
3,24,1451,1
3,14,431,0
3,33,2489,0
3,33,403,0
3,12,169,2
3,19,1608,0
3,29,1141,1
3,26,460,1
3,27,1256,1
3,33,304,0
3,14,1520,0
3,23,676,2
3,13,484,0
3,8,303,0
3,9,1520,2
3,13,3918,2
3,23,998,2
3,39,1156,1
3,18,2030,1
3,14,1142,0
3,31,1151,0
3,23,1612,2
3,21,666,1
3,28,487,1
3,23,394,2
3,14,639,0
3,30,915,3
5,13,277,0
3,27,279,1
3,19,2888,0
3,33,882,0
3,12,439,0
3,9,714,3
3,14,333,1
3,39,323,1
3,33,3010,0
3,13,2319,1
3,9,2215,2
3,12,627,0
3,12,561,3
3,24,2456,1
3,24,766,1
3,19,1930,1
3,21,1495,3
3,9,1945,2
3,27,2053,1
3,33,1550,0
3,18,569,1
3,20,555,0
3,24,464,1
3,20,183,0
3,14,760,0
3,27,984,1
3,33,1236,3
3,38,420,3
3,20,1663,1
3,33,661,0
5,24,765,0
3,20,1544,0
3,24,240,0
5,20,372,0
5,32,7703,1
3,24,693,0
5,24,216,1
3,19,1179,1
3,37,1130,0
3,36,1314,1
3,23,1926,2
3,24,818,1
3,20,1698,0
3,22,2026,0
3,37,602,0
3,32,918,1
3,19,139,1
3,24,1481,0
3,9,265,2
3,27,5995,1
5,13,327,0
3,22,538,0
3,28,1465,1
3,26,463,0
3,20,1780,0
5,12,380,1
3,13,1812,1
3,29,104,3
3,26,1215,0
3,19,1341,3
3,33,1490,3
3,12,426,2
3,27,1230,1
5,14,1191,0
3,21,556,1
5,14,387,0
5,21,3205,0
5,24,1291,1
3,14,338,0
5,24,980,1
3,22,478,0
3,12,1691,2
3,24,1705,1
3,19,338,0
3,39,903,1
5,20,576,0
3,26,872,1
5,24,558,0
3,13,2096,3
3,14,223,0
3,39,2041,1
3,27,2942,1
3,13,2407,0
5,13,5944,0
3,14,630,0
3,20,2007,1
3,24,3694,1
3,39,849,1
3,33,826,3
3,14,992,0
3,24,1354,1
3,14,642,3
3,12,178,2
5,24,701,1
3,14,769,0
3,19,225,0
3,22,261,0
3,33,462,3
3,14,1048,0
5,20,1726,0
5,20,2474,0
3,20,5146,0
3,33,2277,0
3,12,270,0
5,24,2106,1
3,37,1375,0
3,19,1591,0
3,19,1133,0
3,13,695,0
3,36,1274,3
3,34,411,3
3,38,2369,0
3,19,126,0
3,36,1392,3
3,12,878,2
3,20,1464,0
3,11,653,0
3,14,571,0
5,22,1143,0
3,20,2748,0
3,19,1199,1
3,18,3161,1
5,21,348,1
3,23,357,2
3,29,1249,0
3,14,315,0
3,14,941,0
5,24,1160,1
3,14,189,0
5,20,2712,0
3,23,710,2
5,39,854,1
3,30,1337,3
3,30,44,3
3,27,154,0
3,20,260,0
3,20,224,0
5,24,1372,1
5,14,3700,0
5,13,1343,1
3,27,418,1
5,24,3304,1
3,29,377,0
5,19,1282,0
3,28,1055,1
3,27,865,3
5,19,1111,0
5,24,1613,1
3,20,948,0
5,14,1179,0
3,38,1526,3
3,27,2917,0
3,27,1083,0
3,24,1665,1
3,21,1845,2
3,33,1793,0
3,33,481,3
3,22,3238,2
3,14,1058,0
3,24,1140,0
3,27,641,1
5,13,531,1
3,28,267,1
5,24,643,0
5,21,1162,1
3,24,3011,1
3,20,661,3
3,20,1147,0
3,24,1440,1
5,12,970,0
3,12,979,3
3,27,1491,3
5,27,1271,1
3,33,369,0
3,40,1483,1
3,19,1890,1
5,21,1146,0
3,12,2029,0
3,24,745,1
3,14,1005,0
3,33,358,0
3,24,984,0
3,28,146,1
3,12,7008,1
3,13,108,0
3,14,3152,0
5,38,282,0
3,19,376,0
3,14,5212,0
3,24,564,1
3,30,857,0
3,34,966,3
5,12,2348,0
3,13,1061,0
5,32,1251,1
3,38,413,3
3,14,732,0
5,41,265,1
3,25,2815,1
3,34,364,0
3,33,649,1
3,26,159,1
3,20,482,3
3,30,243,3
3,33,1073,1
3,18,1178,1
3,27,916,0
5,11,386,0
3,27,4246,1
5,14,921,0
3,9,554,2
5,21,2297,1
3,27,659,0
5,19,1326,0
5,28,1695,1
3,19,955,0
5,24,735,1
5,28,1159,1
5,14,2322,0
5,15,459,2
3,33,659,0
3,27,1604,0
3,27,597,1
3,14,96,0
3,31,1029,3
3,8,929,0
3,38,2382,0
3,33,1501,0
3,14,1639,0
3,14,1011,0
3,23,1095,3
5,23,456,2
3,27,1000,1
3,13,1918,0
5,28,747,1
3,27,1553,1
3,13,2532,0
3,20,874,0
3,20,753,0
3,23,1152,3
3,27,7974,1
3,36,930,3
3,39,2842,1
3,24,481,1
3,27,827,1
5,12,1287,0
3,24,291,1
3,37,793,0
3,29,463,0
3,10,2078,1
3,26,352,0
3,23,776,2
3,22,533,3
3,24,1206,0
3,18,1377,1
3,27,1270,0
3,19,2577,3
3,32,658,0
3,19,1125,1
3,19,219,3
3,24,1621,1
5,14,1922,0
3,12,1027,1
3,32,1576,1
3,24,491,0
3,13,1784,1
3,32,473,1
3,24,70,0
5,39,921,1
3,24,385,0
3,33,5386,0
5,24,2115,1
3,20,608,0
3,23,1576,2
3,27,1451,3
3,27,204,0
3,9,1765,2
5,20,136,0
3,14,1414,0
3,24,1018,0
3,20,829,1
3,36,1658,0
3,14,2903,0
5,29,2974,1
3,32,4884,0
3,20,1164,0
3,14,1936,0
3,22,886,0
3,16,511,0
3,24,1580,1
3,37,1271,0
3,21,656,0
3,28,1256,1
3,39,423,1
3,27,186,1
3,36,1178,1
3,33,2338,1
3,37,161,1
3,20,2227,1
3,24,3403,0
5,25,207,1
3,14,387,0
3,33,93,0
3,20,652,1
3,29,781,1
3,28,2178,1
5,32,3909,1
3,25,960,2
3,37,1137,0
3,26,1372,1
3,26,936,0
3,31,998,1
3,20,1131,0
5,19,1286,3
3,38,659,0
3,30,1267,1
3,35,518,0
3,9,526,2
3,19,1561,0
3,33,1349,3
3,13,692,1
3,19,450,0
3,13,409,0
3,13,1757,1
3,13,291,0
3,13,456,0
5,33,938,3
3,21,2996,1
3,19,1666,0
3,19,297,1
5,24,1088,1
3,19,753,0
3,13,3606,1
5,27,635,0
3,19,3857,1
5,12,261,0
5,32,416,1
3,32,1328,1
3,14,424,0
3,23,1787,3
3,20,325,0
3,21,446,1
5,29,977,0
5,14,1077,1
3,27,1345,0
3,28,487,1
5,29,10590,1
3,37,3504,1
3,19,504,0
3,24,9422,1
5,19,1550,1
3,12,859,1
5,19,2975,1
3,19,1752,1
3,18,405,1
3,26,791,1
3,20,1174,0
3,14,490,0
3,27,903,1
3,19,68,3
3,14,792,0
3,32,1423,0
3,12,420,3
3,20,1117,1
3,14,728,0
3,9,866,2
5,12,545,0
3,21,341,1
3,14,2048,0
5,12,1193,0
3,14,1225,0
5,15,1786,2
3,20,1410,0
3,24,478,0
3,14,461,0
3,14,278,0
3,32,171,1
3,32,2197,1
3,24,2288,1
5,22,960,0
5,20,1043,0
3,24,919,0
5,27,6051,0
3,33,570,0
3,29,1455,3
3,14,1992,0
3,18,2823,1
3,36,467,0
3,27,513,0
3,12,3841,2
3,24,2399,0
3,14,1361,0
3,26,1482,1
5,33,2054,0
3,20,638,0
3,12,111,0
3,19,415,0
3,8,1077,0
5,21,689,2
3,14,420,0
3,27,841,0
3,12,430,0
3,27,899,1
3,19,643,0
3,21,108,1
3,23,487,2
3,37,1136,0
3,22,1675,0
3,19,2066,0
3,37,411,0
3,27,776,1
3,24,1045,0
3,27,1684,0
3,14,785,0
3,20,1136,0
3,12,289,2
5,12,308,0
3,19,1865,0
3,19,515,0
3,33,1384,0
3,19,1700,1
3,19,329,0
3,22,581,0
5,30,2444,1
3,22,1685,0
5,9,689,2
5,20,1253,3
3,19,1838,1
3,23,1767,2
3,33,956,0
3,35,75,0
5,31,1343,0
3,25,883,2
5,14,1595,0
3,37,969,0
3,9,659,2
3,26,659,0
5,21,2535,1
3,33,777,0
3,27,897,0
3,14,1778,0
3,19,1017,1
3,20,254,1
3,27,420,1
3,16,400,0
3,24,919,0
3,12,155,0
3,38,820,3
3,38,139,0
3,20,1023,1
3,33,1312,0
3,12,821,0
3,24,1711,0
3,31,1378,1
3,19,1427,1
3,22,1414,0
3,20,1488,0
3,13,631,0
3,32,1478,1
3,20,217,0
5,39,7954,1
5,12,1364,1
3,24,746,0
3,27,1288,1
3,33,757,0
5,37,199,0
3,20,1744,0
3,33,366,0
3,19,2658,3
5,24,3978,1
5,30,1584,3
3,19,989,0
3,33,614,0
3,24,3445,1
3,20,1051,0
3,34,863,3
3,25,4685,1
3,23,2590,1
3,14,2592,0
3,37,3309,1
3,20,879,0
3,20,476,0
3,14,617,0
3,13,1485,0
3,22,591,0
3,12,1506,2
3,13,1113,0
3,33,1470,0
3,38,1686,3
5,21,1331,0
3,38,896,3
3,19,418,0
5,36,1503,1
3,14,195,0
5,14,590,0
3,20,3809,0
3,43,563,3
3,34,518,3
3,23,1801,3
5,23,590,2
3,24,793,1
3,6,279,2
5,24,710,0
3,14,2800,0
3,33,1205,1
5,20,747,0
3,33,673,0
3,37,857,0
3,23,679,2
3,27,1060,0
3,14,533,0
3,27,1665,1
3,12,791,1
3,13,301,1
5,14,1056,0
3,24,1126,1
3,27,1526,1
5,30,988,1
3,20,1279,0
3,37,500,1
3,13,1394,1
5,32,749,1
3,19,1249,0
3,13,728,1
3,33,379,0
3,14,1120,0
3,21,1911,1
3,20,775,3
3,27,956,0
3,33,3864,1
3,26,1379,1
3,20,1149,0
5,37,548,1
3,13,2425,0
3,36,2515,0
3,31,392,0
5,27,13719,1
3,23,954,2
3,33,366,0
3,17,821,3
5,24,1683,1
3,14,2223,0
3,16,1604,0
3,20,1913,1
3,28,419,0
3,21,149,0
3,24,1096,1
3,24,984,1
3,21,332,1
5,39,407,1
3,21,1511,1
3,21,383,1
3,9,1597,2
3,21,2683,1
3,33,2966,0
5,24,2397,0
3,38,295,3
3,21,4322,0
5,33,1468,0
3,33,537,0
3,19,2937,0
3,24,2213,0
3,19,470,1
3,16,659,0
3,23,1369,2
3,32,1408,1
3,9,703,2
5,24,750,0
3,12,953,0
3,14,1972,1
3,19,1936,0
3,18,2194,1
3,36,476,3
3,19,263,0
5,20,728,0
3,37,3964,1
3,23,1271,3
3,33,1889,0
3,14,1076,0
3,14,7631,0
3,26,298,1
3,22,3234,3
5,18,2082,1
5,25,3414,2
3,33,3300,2
3,23,807,2
3,21,809,1
3,26,3761,0
3,38,678,1
3,22,3621,0
3,11,1194,0
3,30,538,1
5,12,2154,0
3,33,279,3
3,16,881,1
3,37,782,1
3,41,1585,1
3,23,2480,2
3,19,2086,1
3,24,596,0
3,13,1382,0
5,21,1656,1
3,23,87,2
3,9,709,2
3,19,1077,0
3,31,446,1
3,13,51,0
5,21,1732,1
3,33,998,3
3,22,901,0
3,38,437,0
3,24,1592,0
5,29,2393,1
5,26,243,3
3,20,1049,0
3,37,588,0
3,31,409,0
3,39,379,1
3,19,1544,3
3,33,1028,3
3,20,2460,0
3,22,1516,1
3,20,1368,0
5,28,1318,1
5,12,516,0
3,12,381,0
5,21,2435,1
3,20,1390,0
3,33,1275,1
5,21,911,1
3,33,650,0
3,11,373,0
3,24,1126,1
5,19,276,0
5,9,1923,2
3,13,442,0
5,27,699,1
3,21,174,3
3,18,763,1
3,14,7046,0
3,19,2819,1
3,31,1102,1
3,21,2036,3
3,31,252,0
3,37,1134,0
3,22,733,0
3,32,1976,1
5,33,351,0
3,18,521,1
3,14,1090,0
3,18,678,1
3,14,1369,0
3,14,488,0
3,24,1287,0
3,20,840,0
3,20,117,0
3,20,423,1
3,9,2824,2
3,28,1184,1
3,18,1320,1
3,35,1777,0
3,12,522,0
3,33,943,0
3,22,1343,0
3,20,854,0
3,25,1989,1
5,24,365,1
3,13,386,0
5,20,140,0
3,25,323,0
5,29,1638,0
5,24,1612,1
3,33,3940,0
3,28,2186,1
3,27,1884,1
3,20,5484,0
5,13,5445,1
3,23,380,2
5,14,710,0
5,13,1299,1
5,15,4839,2
5,14,631,0
3,24,5976,1
5,37,605,1
3,14,1216,0
3,11,339,0
3,24,1722,1
5,14,872,0
5,14,2352,0
3,36,1254,3
5,14,692,0
3,37,1953,1
5,14,2743,0
3,37,1383,0
5,19,995,0
3,24,4244,0
5,16,575,0
3,24,390,0
3,24,1486,1
5,24,988,1
5,19,4110,0
3,37,731,1
5,39,1387,1
3,20,1352,0
3,19,394,0
3,22,2912,2
5,19,659,0
3,14,4461,0
3,24,1540,0
3,26,710,1
3,24,2436,1
3,26,805,1
3,20,1402,1
5,21,382,0
3,27,5137,1
3,21,380,3
3,20,998,3
3,37,1150,0
3,19,130,0
3,37,1892,0
3,23,1379,2
3,21,931,3
3,20,2075,1
5,20,3152,0
3,21,1864,1
3,13,796,0
3,14,1989,0
3,35,600,3
3,38,5626,3
3,21,1080,1
3,9,1154,2
3,33,1966,0
3,13,622,1
3,14,1002,0
5,24,1693,0
3,20,481,0
5,22,648,3
5,29,11781,1
3,24,968,1
3,13,2999,0
3,27,1062,3
3,13,550,0
3,14,1270,0
3,31,3790,3
3,38,1999,0
3,31,587,0
3,24,647,1
3,14,870,0
3,32,1550,1
5,29,1124,3
3,24,1504,0
3,14,3032,0
3,20,1061,0
3,24,3412,0
3,24,3615,0
3,25,1249,1
3,13,4767,1
3,37,5689,1
3,38,558,1
3,12,2705,0
3,22,794,0
3,18,1276,1
5,35,1250,0
3,24,565,1
3,14,1063,0
3,27,2243,0
3,18,1703,1
3,12,265,2
3,32,337,2
3,13,1501,1
5,19,232,1
3,27,1153,1
3,9,2051,2
3,33,315,3
3,14,5371,0
3,24,1210,1
3,13,343,3
3,26,2110,0
3,28,1818,1
3,20,734,2
3,26,3327,1
3,33,260,0
3,13,1358,0
3,33,589,2
3,14,570,0
5,13,532,0
3,20,431,1
3,25,1244,0
3,27,370,0
3,35,379,0
3,32,1434,1
3,20,266,0
3,19,518,3
3,23,579,2
3,33,960,0
3,16,657,0
3,27,1757,1
3,25,2477,1
3,24,1427,0
3,32,449,0
3,33,732,0
5,12,1234,0
3,21,1721,1
5,33,2216,0
5,21,764,3
3,27,398,0
3,27,666,0
3,37,561,0
3,23,825,2
3,20,724,0
3,24,1435,1
3,20,124,1
3,23,400,2
3,22,602,2
3,24,1133,1
3,33,1180,0
3,13,560,1
3,19,744,0
3,26,1364,1
3,37,237,3
3,13,21,0
3,22,1704,0
3,14,651,0
3,13,244,1
3,25,1001,1
3,25,1753,2
3,9,1606,2
5,39,1593,1
3,33,1191,0
3,24,1661,1
3,13,1375,1
3,24,251,0
3,26,2151,0
5,23,178,0
3,13,6947,0
3,36,1843,3
5,17,587,1
3,24,1038,1
3,14,934,0
3,21,13612,0
3,9,1011,2
3,18,2294,1
3,13,665,1
3,39,1684,1
3,13,465,1
3,33,1751,0
3,22,1536,0
3,33,1371,3
3,31,460,0
3,29,1401,3
3,12,490,2
3,22,4013,1
3,38,368,0
3,33,177,0
3,40,531,2
3,19,2898,3
3,16,993,0
3,32,1532,1
3,26,1201,0
3,33,551,0
3,27,2685,3
3,21,1548,3
3,20,1381,0
3,33,1969,0
3,19,2618,1
3,42,911,1
3,27,353,1
3,14,760,0
3,24,1877,0
3,19,940,0
3,26,119,0
3,9,1911,2
3,20,379,0
3,12,10181,2
3,36,962,1
3,8,1500,0
3,14,479,0
3,19,370,0
3,20,1035,1
3,37,1590,1
3,22,1913,1
3,24,205,0
3,23,309,2
3,12,1045,0
5,26,394,0
5,11,418,0
3,33,2409,3
3,19,2364,1
3,14,1097,0
5,13,1655,3
3,23,389,1
5,22,947,0
3,37,747,0
3,34,1404,3
3,22,713,1
3,27,163,0
3,24,377,1
5,19,797,0
5,19,666,1
3,22,908,0
3,23,888,2
3,16,301,2
3,27,222,0
3,27,2404,1
5,21,2150,1
3,14,1655,0
3,33,236,0
3,9,1903,2
3,39,5457,1
3,33,994,0
3,27,2346,1
3,21,1272,1
3,19,426,1
3,33,102,0
3,35,810,3
3,18,666,1
3,20,965,0
3,16,2739,1
3,33,2000,3
3,24,4121,0
3,23,423,2
3,27,388,1
3,14,1082,0
5,39,574,1
3,9,262,2
3,33,642,1
3,24,3331,0
3,27,303,1
3,16,3545,2
3,14,1998,0
3,24,1841,0
5,12,268,0
3,24,444,1
3,33,574,0
3,12,1734,0
3,37,150,0
3,26,2174,0
3,39,684,1
3,18,1285,1
3,14,1974,0
3,33,494,0
3,24,1104,0
5,13,341,1
3,24,1482,1
5,30,582,1
3,33,652,0
3,33,373,0
3,14,6265,0
3,32,2183,1
